time_stretch,pitch_shift,source
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
0.968,-0.5,1
