time_stretch,pitch_shift,source
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
0.958,up_0_5,1
